52828	50054	54195	53449	53090	51824	50686	50820	54003	56670	59008	61899	62918	64155	62372	60324	59698	60886	60825	61163	61734	61794	60736	60208	60178	59145	56406	54782	50583	46483	44780	38911	31185	28536	24027	23229	18651	18565	18859	18585	19603	21610	21097	14675	14621	15124	14608	14327	13120	11823	9626	6533	2706	2248	2135	1613	2459	2702	3011	3871	4205	5171	6151	6108	9217	6837	9637	10415	12384	12619	13325	13329	10207	5923	4083	3245	2230	3366	3843	5323	7908	6958	9277	12789	14959	23073	31836	36245	45845	50843	54892	57159	59385	59070	60264	60457	60792	61485	62437	62570	62779	62706	63894	62976	63964	64487	64743	64152	64183	63616	62697	63699	64959	65027	65403	65194	65196	65308	65244	64981	65427	65298	65139	64858	65027	64832	65119	65421	64983	65178	65445	64886	64434	63224	62697	61701	62723	63233	63004	62211	57916	53364	47258	41421	33653	28181	25264	19791	14104	11365	8742	7360	8433	9655	7384	8524	7712	11304	15112	18807	21878	22094	22067	23064	20944	20251	18498	12885	13858	13536	16173	18568	18572	16282	13824	11635	12488	13104	13528	10821	11118	9383	9002	6450	8392	8738	11910	10224	10052	9334	11712	10732	17046	19748	22996	22763	25926	31975	38249	39111	43193	50452	50864	55347	58695	58168	60018	59665	59189	59067	58449	58935	58387	58446	59166	57668
51748	52034	52243	52489	52768	53276	48094	52264	52220	57770	57919	62183	62445	63189	62358	60658	57116	59185	60177	61751	62127	62081	61397	59958	58948	59558	56009	56920	50785	45875	43009	39661	34420	27879	24079	20138	22992	20847	20532	19044	21834	19802	20226	17655	13346	15480	17599	16649	13480	11725	8035	4617	3064	1802	2072	2006	2068	2454	3903	2934	4594	5234	6120	5647	7192	6716	9601	11005	13696	12152	14566	12399	9991	5425	2863	3304	4188	3084	4661	4000	6715	7364	6895	11164	16303	20733	27761	38042	41116	48775	54752	57401	58070	59619	60318	60190	61255	62193	62320	61364	62422	62910	63407	64091	64461	64656	64851	64928	64036	63691	63089	63611	64813	65019	65109	65414	65334	65226	65384	65087	65184	65345	65238	65207	64712	64824	65207	65171	65031	65167	65374	65239	64419	63546	62797	63056	62702	63250	63174	62416	59322	53506	50394	45567	37045	33284	29296	23791	15513	14448	8387	10205	9811	10090	8801	8032	8216	8836	16688	18142	22216	23887	25880	27529	22678	19840	17644	13759	14121	16521	15864	17815	18840	15040	14694	10527	13072	14619	13683	14294	12919	10924	10118	8993	11371	12466	11848	10934	9489	8433	12787	14129	15632	20877	27146	28077	29341	32734	35865	39273	43720	49468	53102	56415	58322	58636	58228	58091	59332	59190	58874	59587	58935	60460	59296	59558
52392	52832	52229	50345	51036	48595	49642	48917	51349	55125	59343	62449	63164	62675	61991	60344	59481	57178	58434	60913	61303	59692	60333	58797	59863	59357	57709	53776	51501	48310	45431	39536	33929	26604	26008	24616	23654	21993	19938	19597	21497	20437	21506	17550	12257	14512	15591	16528	15750	12095	7256	5709	3311	1787	1815	2411	2038	2460	3290	2792	4209	6508	4850	6377	6416	7497	9400	11702	14244	13675	12808	11471	8771	6770	2415	2937	2828	2903	3277	4844	7333	7036	6904	9860	14323	20111	30212	34706	40842	49644	56893	57616	57766	59631	58498	60049	61528	60932	61843	62513	62616	62298	63013	62066	63499	64579	65030	65136	64680	64024	62834	63005	63719	65128	65311	65164	65319	65387	65099	65069	65071	65024	65444	64813	65094	65008	64974	65298	65319	65241	65177	64919	64459	63632	62900	62452	62670	63785	62687	61377	59327	55579	49592	44625	43664	37193	31362	22941	17714	16478	10758	8439	10436	11375	10583	8756	9766	11125	12603	18095	20005	19627	24312	21128	24555	21241	17819	15263	15583	16730	15471	16334	17821	16067	13921	12483	12884	13045	16848	14300	11637	9631	10273	8154	9910	12814	10486	10902	11769	11755	10821	13409	18607	20920	22932	26205	28975	35338	35328	41270	45635	49740	51178	57509	59388	59899	58254	60108	58963	60410	59701	58366	59103	58534	60000	59315
52558	53368	51629	54097	52909	50430	50185	49890	53359	56573	60338	61354	62595	63141	62258	61543	58702	58307	57105	60514	61279	60899	60136	59258	58101	57513	57103	52430	50734	46168	41968	40691	35100	29988	25741	22336	24571	17905	21306	20265	22341	20540	20312	15687	17306	15197	12900	17295	16129	12469	7263	5749	2916	2011	2393	2044	2080	2592	2432	4552	3828	6830	6897	6966	5828	7477	9181	10017	12370	14453	15173	12713	8754	6024	3542	4111	2716	2900	3448	5995	6927	6406	8115	12369	16747	22473	25525	35868	43410	51305	56454	55986	59614	57301	57842	59751	61783	61730	62508	63284	63063	63002	62951	62576	63645	64811	64885	65276	64670	63471	63094	63312	64527	64717	65372	65488	65383	65386	65269	65128	65254	65198	65276	65352	64766	64966	65244	65378	65504	65324	65018	64588	64359	63544	62152	63076	63198	62767	63525	61152	59551	55698	49691	46477	38868	35247	29008	23083	16546	12889	9278	8565	10012	11196	10421	10274	9922	11169	13556	16452	18061	20015	23915	24480	22526	19396	15879	13488	12808	14255	15394	15180	16751	15201	15320	13329	12640	10564	12297	12426	10682	8487	8037	7413	8523	10624	9647	8419	9300	10195	9478	14824	15694	19781	24543	24211	27408	33367	35816	38688	44350	48881	51222	56623	58667	59851	59935	58622	59565	58744	59152	60226	59951	59878	60046	59306
50287	51007	52531	53930	50806	49649	48401	49875	51880	55788	57451	60754	61780	61672	62306	61105	58293	56983	59622	59882	61834	59673	59889	59444	59535	58717	56364	54537	51107	46259	42305	34671	32138	29251	27219	22193	22477	20824	17897	20717	22363	23545	21269	20788	16870	13587	16361	16621	14791	11144	8020	4697	2844	2077	2728	1649	2407	2057	2551	3170	4805	6253	5774	6413	6452	8198	9597	11428	12258	13595	15021	12177	8550	7882	4071	1733	3373	3498	3551	5621	6427	6983	6922	10428	17061	21238	31678	34073	44233	51761	56363	57140	58851	59792	59824	59382	61452	62844	62547	64143	63273	62620	62087	63164	63819	65025	65013	65085	64212	63533	62151	62766	63319	64851	65365	65445	65463	65244	65078	65281	65111	65367	65235	64909	65165	65205	65273	65084	65375	65206	65369	65169	64908	63420	62251	63510	63620	63623	63306	62140	59763	57079	51164	48024	42750	35232	31683	27033	17475	14048	10084	10163	10292	12756	11848	11755	9691	10810	14282	13384	20553	22457	26466	23265	23067	18026	16881	14193	14082	13742	12653	15728	16158	16042	12201	12451	12047	14877	13314	10608	10670	10674	8723	9061	9351	11266	11800	10466	10098	11703	11336	15177	14248	20091	23740	28470	31798	31183	40758	40084	46338	48436	53247	56813	59500	60068	58553	60286	58385	60135	59213	59584	58754	59860	61141	59914
48718	49294	50946	51590	51916	52391	47901	50958	52455	57898	59331	60671	60856	62922	62305	59219	57041	56650	58499	59245	60320	61247	59983	59178	57160	56933	56897	54990	53145	48886	44475	38287	29814	27522	23140	23614	20366	19422	22330	17786	20001	18376	16472	13937	14276	14620	16375	15622	16811	12727	7598	4309	2346	1822	1670	1936	1602	2174	2356	2920	4859	5772	6123	6802	6675	7359	9066	12983	14378	15739	14946	12651	9792	6991	3186	3235	2305	3425	4402	5113	3986	6249	8707	11684	17757	21232	30385	36137	43347	50906	55377	58091	59013	58354	58502	61042	61644	61226	62503	61695	62422	62509	63228	62428	63692	64387	64907	64784	64548	63522	62076	63080	64245	64940	64692	65504	65379	65337	65328	65382	65118	65373	65285	65465	65187	65022	64937	65213	65157	65329	65344	65096	64338	64537	63698	63652	62813	63023	63919	63112	60786	57393	52588	45665	41346	39888	33289	26879	17808	13354	10722	11154	12692	12675	12858	12942	12921	12201	12539	14917	17658	22880	24145	24632	22232	20393	17402	17643	11691	13723	13873	16259	15165	15350	11921	13438	11499	11465	15258	15229	11869	9115	9407	9653	9430	12116	11977	14553	10507	9996	12090	15134	16861	19882	24864	24852	27815	34621	40264	41244	46598	48889	51493	57043	58978	60407	59407	60641	58502	59147	59797	58779	60242	60369	60862	59734
50281	51365	52896	55474	53461	52021	51860	51967	51925	56687	59670	60789	62071	62030	61269	58846	57777	57018	60402	61136	62440	63526	61500	61593	60242	59077	57361	54934	54767	50366	43726	39395	30238	26199	21251	22589	20595	23039	21218	21759	17674	16654	16534	15962	14533	16717	18095	16658	15381	10464	8618	4601	2642	1992	2285	2256	1987	2841	4722	3677	5479	5796	7980	7110	8830	9271	8093	9258	12163	13408	14144	13384	10265	5137	3917	3227	2973	4346	3641	3541	3948	6905	7263	13596	17494	21543	27612	36039	42548	50569	54036	57196	59102	58370	58444	59035	61432	62389	62935	62615	62791	62709	61602	61900	63485	64581	65190	64774	64542	63530	63081	63666	64368	64654	65343	65296	65128	65452	65262	65184	65209	65291	65036	65395	65261	65399	65009	65154	65370	65333	65473	65263	64837	63908	63410	62775	63487	64152	63184	62752	62207	57301	52423	46200	39998	34968	30868	25333	18308	11677	7640	10176	13543	14056	15450	12513	11361	11812	12502	12671	16240	20580	23261	22052	21539	18572	15763	13292	11811	11876	11766	16223	16758	15193	12602	12466	12521	14219	13006	11614	8627	8243	7072	7057	8125	8614	10034	11387	8966	9067	8202	12915	15388	18582	22558	24040	24892	31596	34052	41031	43875	48207	52927	55591	58078	60151	61244	61718	61090	59587	59567	59138	60251	60447	60918	60941
51660	50837	52533	52688	55086	52732	50794	51865	54908	56193	58113	61174	62360	62764	61124	59432	56568	57016	59776	61058	61829	61159	61904	62598	58874	57453	56226	54790	50766	48863	43072	33283	26436	22424	22751	24269	24970	19933	21899	21131	18577	16868	15793	11592	13856	13828	16267	17108	15369	13823	10210	4882	2800	1902	1947	1903	1411	2100	2863	4554	5734	7570	7440	8458	8877	6903	8429	10751	12062	14788	12830	13890	9751	5392	2897	3447	3370	2704	2393	4409	5301	4111	6014	9573	17754	19226	29014	31492	41100	49471	54765	58243	57890	57941	58846	60222	61347	62437	62552	62272	62995	62548	61832	62641	63717	64877	65104	65296	64833	63285	62599	63434	64154	64674	65209	65379	65216	65380	65363	65341	65355	65118	65415	65401	65184	64927	65247	65412	65147	65504	65231	65382	65181	63741	63201	63946	63320	63440	63199	62374	61807	57379	51239	45783	42172	36326	31931	26075	19898	14174	9810	10444	12472	14853	16335	16339	13158	11820	12657	15812	17003	18832	23390	22332	24919	17649	15822	15837	14535	14135	12873	13790	15037	15740	13964	11522	11922	14121	13649	12621	11182	10457	9873	10258	8441	9540	12387	13229	11930	10565	9798	13261	16224	17743	23496	25704	32099	34219	38240	40846	43560	50216	52395	57213	60734	59880	61085	58776	59832	59649	59083	58591	59188	60615	61134	59556
49560	50216	50591	52669	54180	52705	53333	53705	55801	57981	58578	61637	62617	61442	62017	59483	55614	55890	58174	59859	61128	62472	62153	60865	59049	57093	55898	55344	52317	47992	44406	37314	31250	24002	24405	23500	22862	22907	23533	21524	21168	14892	11370	12204	13464	14667	17128	17145	16987	13132	8981	5336	4088	1607	1627	2118	1738	2120	2493	4030	5715	7182	7689	6906	8097	6938	7828	11152	12047	14552	14717	11784	7127	6316	3553	2048	2210	2762	3254	4370	4964	4175	5920	7832	14542	21293	26359	34618	40474	46724	54006	55025	55549	58273	60066	60048	59947	61177	61317	62772	63685	62088	62746	64109	64100	64909	65120	64787	64434	63832	62299	63546	64455	65283	65079	65504	65371	65219	65304	65329	65145	65280	65236	65002	65290	65339	65124	65501	65504	65466	65438	65099	64799	63742	64537	63108	62768	63947	64094	62270	61314	58445	50956	45793	39873	32204	30282	25765	25386	14355	11250	9372	11681	16718	13759	14067	12847	13035	17583	15805	18572	24251	24472	25339	22887	20152	16814	14763	15144	15087	16216	15297	17353	14158	9714	11902	12869	14397	13100	12668	12308	10967	10367	10201	10676	11130	11176	13251	12873	9876	10773	14330	16135	20748	20577	28514	29404	35110	38273	39608	45822	50727	53002	58612	58087	60445	60885	58906	61228	60612	59806	60841	58057	61086	60628	61357
49440	49929	53369	53554	55482	53116	54380	54860	56482	57535	59743	61264	63495	62533	62462	59223	57574	56161	57416	60471	62890	63050	61522	60400	58918	57367	53763	55049	48878	48710	41063	37378	31445	24932	22773	23395	23828	21422	24457	21024	21472	18623	13780	12443	12555	13673	15196	16757	16791	13126	9167	6451	2897	1996	1756	1844	1942	2306	3486	4802	5750	7447	8296	9978	9433	8465	8519	10860	13806	11591	12959	12086	10131	5277	3684	3065	2802	3286	3986	4308	5662	5163	4706	8870	15978	21852	30357	36968	42132	49501	54231	57011	58127	59569	59103	60379	62009	62055	63509	62918	62931	62024	63021	63738	64069	64991	65157	65203	64264	62410	62791	63059	64247	64788	65302	65154	65379	65421	65295	64906	65229	65267	65121	65092	65167	65413	65250	65196	65244	65497	65448	65257	64887	63725	63013	63214	62833	63071	63841	63427	61280	55486	49513	44086	36536	28289	28486	24419	23441	15058	12028	11423	14192	15214	15374	13471	14175	12010	15201	15285	17634	18164	23784	22182	23259	17623	15409	14430	16044	13971	12917	16185	16373	11695	10512	9507	13013	12172	14861	13295	11753	9327	7308	9925	9140	9069	11857	10139	11652	10044	12266	13865	15920	19499	20157	25807	33563	34646	38963	39193	45093	50522	53639	59186	58634	61392	61640	60324	60820	59633	60242	58581	60820	60055	61274	60607
