3869	2899	3845	5246	3993	3507	6243	3560	4509	3589	5908	4320	3734	3415	3827	4128	3842	3348	2896	1849	3205	2795	3306	2676	2894	3137	3454	2637	1631	3044	2875	2566	2482	2535	1747	2169	3122	3475	4989	6252	7587	5672	7671	8884	9256	13799	17519	14734	9610	6189	4090	6206	11300	15317	19532	26507	35042	45100	51190	52832	50718	49627	52284	46232	36224	31504	38081	47413	50035	51845	50522	51768	53275	53634	52162	54636	57090	58627	60697	59409	57508	56385	60744	61360	61743	59809	57183	52079	50401	46250	39312	32558	27460	25371	30084	33573	27607	28353	24733	23889	18595	11564	9138	7752	8610	7267	6525	7525	7809	5876	7514	10773	14157	16429	10212	6660	5033	6298	8925	11041	8824	6000	6715	11125	24869	36375	45906	45707	53054	55131	57489	61792	62746	61309	60185	60398	58205	58357	61584	63331	63962	63763	62144	61325	61428	62036	61383	61442	61976	63488	61444	58270	56697	56519	58724	59713	58053	54819	48351	40377	31916	23895	22067	14963	8643	5098	6963	7599	14917	17700	21586	23357	17970	12400	14691	17830	19610	20063	21607	24060	23283	23374	23891	20178	20041	20751	17869	14929	10613	11247	17644	16824	15953	14243	15530	22599	29620	40898	45820	46104	47507	49840	55487	56421	54170	50251	49827	45255	44748	42714	46725	54146	56987	56236	53303	47974	44752	45342	47405	47985	50019	51141	49432	43465	43410	48700	55336	52677	52704	52258	50428	50175	33640	24882	25027	23196	23801	22274	20976	14684	10974	6951	8001	6550	6815	6494	3913	2783	2885	3362	3063	3680	4382
4070	3609	2853	5038	4862	5751	4942	3735	4799	3887	3588	5277	4699	4428	3907	4460	3568	3418	4748	4189	3211	3773	2956	4135	3601	3846	2459	2560	3387	2685	2214	3027	3697	3228	2141	3286	3407	2992	5604	8837	9336	6973	8106	7439	12120	16528	20938	15971	15334	7432	4932	6940	12871	13884	21142	29318	37089	46091	51808	50194	48015	47816	51854	45533	36112	31250	42723	49540	54421	53285	49603	52326	57695	55721	51750	52588	54702	59914	62447	59575	57947	58878	62391	63175	62729	58169	55461	54059	46965	42420	37239	27957	22545	22737	25502	29475	31975	23552	25273	23702	16326	12183	7159	6607	7012	8458	6975	9370	6177	7117	5311	12561	15510	17336	12623	7610	5184	5971	10222	12235	10952	8237	9420	16760	25331	40151	49214	51322	55285	57952	60402	61911	62445	61372	59192	59986	60092	60601	60864	61823	64375	63997	63344	61929	60191	61034	60579	60899	63150	62400	62550	61878	58900	58338	60108	60717	58573	54246	46765	40944	31407	26282	16703	11190	5494	4339	5538	9525	13524	17337	19479	18444	15319	8418	11807	14946	19809	19220	16252	18444	22174	21809	17092	19381	18300	17567	16380	10814	10923	12239	13364	14942	15423	14922	19999	26422	38179	48114	51247	53043	51485	52187	55443	54758	53483	43951	43702	43259	45241	44267	47370	56217	58813	55395	47875	42155	41842	43800	47620	50587	49977	49136	43341	34905	32919	42373	47996	48398	50234	47929	49367	42903	32972	21851	21762	19867	23816	23140	21882	17972	12341	10620	9388	7879	7755	6223	5710	3752	2586	3464	5147	4257	4404
2802	4193	4100	6530	5738	4555	5558	5602	4921	5826	5243	5858	5046	4690	5629	5877	4861	5608	4405	4660	3376	5331	5591	3258	4986	3804	3890	2979	2334	3105	4156	3242	3330	3299	3730	3680	3902	4824	9186	11042	8154	8221	8984	10052	12173	16295	22278	16483	12096	6865	7092	12891	21782	24087	28752	38567	42149	48066	51652	51220	51211	50869	50268	48212	40983	35578	42736	51164	53692	54704	54897	54221	57694	55974	53691	54927	57241	62129	60871	61404	58484	57906	61281	62341	61303	58382	53484	52363	48440	45295	37267	30338	27233	27535	29819	32015	26831	24189	24507	20632	17402	9110	6678	8145	8263	9912	6346	7856	10049	6296	9812	12412	15872	15696	9883	6273	6050	6429	10630	13895	11923	10522	11912	20264	29767	40047	48880	51847	54134	57819	59759	60764	59867	61245	59738	62602	61773	60815	60450	63671	64190	64064	62302	60303	60288	60321	59991	62532	63144	63140	62575	62498	59489	57980	61193	61147	59523	55314	52391	41249	35749	28715	23126	15152	9694	7368	6717	11694	12550	14548	17483	20563	17072	13228	13386	16736	19688	17070	18239	19227	24032	22009	19763	21024	20482	15467	16106	12377	11110	16334	14711	19048	16790	19548	22301	27623	38943	44188	52106	50616	50718	50083	53242	51188	51732	45406	45599	49207	50001	50320	50410	56605	58578	56686	52961	48166	48656	50384	54823	56370	53907	54224	51311	47769	45120	44051	50200	52177	48964	47872	48029	42588	27587	18557	13259	15304	17212	21003	21513	19215	15112	10249	9855	8165	7742	6155	4092	4400	3938	3239	4686	3417	4959
3720	3307	3184	3828	4488	5869	3858	3617	4541	4819	5339	5022	4848	4471	4565	4557	5711	5328	4486	4790	4076	4615	5439	4646	3977	4983	3818	3702	2943	2225	2734	2907	2590	2349	1825	3334	3140	3685	5078	8133	7674	5549	6917	7705	9311	12751	17401	14418	9745	5928	6278	14123	24385	30349	30364	37035	41703	47983	55423	55021	55467	54512	53298	49226	42718	38235	46516	52716	54856	57057	54777	55377	56715	58177	56264	57452	60116	61624	62322	61959	57634	58238	61250	62709	61919	60318	56697	53437	52944	48444	43154	34759	28839	29470	31625	31208	26127	24991	23822	20253	16206	12950	7725	8110	8172	9655	9575	12023	9009	9553	9541	14432	17078	16676	14031	6302	6764	6720	10362	14544	15380	13676	16177	25401	34787	46093	52175	52811	54635	58140	60909	61616	61588	62142	61663	61714	63309	61307	62960	63881	64822	64631	63933	63173	61353	62761	62925	64058	64511	64429	64118	62435	61456	61287	62743	62633	63635	58381	52577	48535	39974	30132	27715	19767	13638	7676	9211	13533	14730	15795	19286	18737	15650	14286	12828	15141	17378	21460	20349	22345	27149	22623	22921	18463	19951	18350	15167	9811	10173	12926	14350	17581	17981	19601	20969	29557	40185	44682	48929	49177	51286	52818	52472	54443	50346	51065	49968	53371	53941	51085	51752	58349	60715	59173	53983	50659	50165	52096	55327	56720	54491	56755	51224	44771	45111	49220	49936	54159	53363	55523	54354	47763	36031	19560	13200	14522	20279	25008	22534	21889	17416	12726	8520	7542	6560	7687	4747	3605	4225	2668	5434	4155	3274
3445	3020	3426	4727	6444	4887	4825	5578	5401	6455	6354	6091	4085	4452	4196	6099	5696	4905	4189	4847	3825	5242	5571	5300	4706	4419	3410	3009	3004	2960	2654	2712	4251	2897	1771	2136	3093	4989	6792	8327	10098	6950	8361	7051	9078	13132	18221	18911	8349	5418	4308	9857	20345	21636	22084	26398	37098	44194	52292	53713	55639	54672	57540	53882	42966	39746	47958	53773	55294	57016	52611	56196	57876	55587	54557	56650	58289	62040	62950	60676	60273	59100	60795	63528	63566	61973	59815	58361	54827	50001	40389	36439	32017	33281	34397	30307	29509	24762	24697	21455	20451	13565	7392	7224	8784	8653	8441	8334	10846	7202	7923	12181	17745	19852	15498	8433	5646	6114	11230	16352	16441	13683	14519	22909	35731	45486	50813	53427	55000	57526	61703	62154	62677	61848	61012	63111	62772	62289	63630	63372	64264	64492	64199	62149	63827	63272	63858	64019	64592	64941	64036	63725	61745	61593	63019	64002	63227	59828	52962	52155	43491	33510	25301	18613	12113	9652	6531	9007	12976	12763	15452	14599	14792	9337	11975	11865	16866	16808	18115	19832	20301	22545	20835	16827	15539	17434	13846	9531	6655	10373	13075	17096	17183	16216	19264	29526	39780	47840	49491	51960	50046	49737	51272	53316	50195	53365	51992	55765	55794	50095	52190	54161	59502	60171	57487	50421	51883	49435	55910	54371	55517	53191	52349	47124	44713	47860	50899	52165	54699	57009	59315	55205	47843	30175	19032	21507	27126	29674	30679	29480	19180	16626	10779	8003	7491	7227	8846	5742	4907	5008	6197	4016	4222
3852	4503	3647	4416	5329	6546	4424	4785	6090	6972	4650	6514	5556	6308	5470	5526	6096	5582	4233	5877	5261	5751	5577	5211	6142	4969	5156	3988	4333	2729	2740	2468	2626	3001	2997	2795	4509	5147	10071	11258	10711	12140	8199	7679	10099	15649	17689	18487	11610	8809	8039	9895	15246	19044	21396	27392	33327	44060	51243	53203	51966	52275	52148	48414	38465	38657	46229	51034	52885	53790	52077	54248	55902	57377	56287	55945	61618	62273	63143	61447	59327	60939	62730	62995	63918	62008	61553	59012	54727	48460	41169	33529	27610	35862	33739	30054	27231	23741	24718	20222	18456	13340	7435	7542	8085	8637	9625	10370	6939	8519	9480	11595	20296	19185	15006	8049	6149	6733	10265	13603	12093	12480	13080	20705	34006	45169	47004	51051	53712	55410	59628	62503	61245	62268	61825	63713	62001	62158	61587	62230	63734	63279	63682	62943	62965	61687	62409	62783	63916	64780	64451	63091	61844	62127	63665	64097	62483	61426	55119	49641	42778	38038	26402	17050	13065	11264	9543	8694	10601	13118	13586	14727	16326	11536	9692	17511	17111	17341	19499	17930	22581	21610	19534	19910	17621	17322	15910	11772	10113	11028	13725	13900	16771	17588	20460	25045	35937	42173	45563	44891	43531	44766	44328	48077	51990	50849	52262	54889	55096	50910	51931	55107	59358	60565	58403	53404	52020	53738	55269	56796	57244	55780	53659	52248	49064	48923	54440	56593	54873	58175	59420	59915	51979	34149	21863	19435	26229	31275	33337	30412	24425	15620	11685	8805	5589	6934	5807	5296	4357	5063	5379	5885	4074
2653	3932	3528	3792	3454	4723	4499	5201	3771	5220	5087	5278	5282	3960	4917	4439	4772	4192	4802	5059	5002	4579	4903	4254	3296	4462	3511	3279	2343	1930	3085	3436	2424	3242	2725	2538	2584	5194	8235	8531	10309	7591	6502	4931	9090	16548	18626	17431	9816	4849	5076	9832	17722	20726	25606	32357	42141	53012	56412	56225	52803	54471	54970	49660	40772	35689	44470	53179	56253	55697	53899	54782	59755	59433	59946	58887	62472	62580	62757	62126	60607	59385	63086	64128	64138	62206	59417	58018	53535	50074	35104	28251	27456	33553	36981	33531	25697	24240	24118	21963	16723	10639	7431	7267	8511	7107	9932	9227	7521	6806	7982	13022	17356	19584	14445	7388	5821	7674	11571	14262	14911	10953	14230	21841	33057	43795	48668	49980	52271	57901	60562	61959	61055	59223	59814	62557	61546	60182	60841	63722	64639	64259	63728	62812	62537	61879	63318	63979	63891	64646	64556	63672	62830	61599	63609	64165	61672	58571	53584	48573	38723	34365	23448	18235	13173	9763	8127	10104	12731	13154	15310	17252	17977	11813	13238	17760	21016	21082	20356	25306	26207	26137	22585	20576	19514	20991	16772	13734	10580	13547	15137	15826	15760	17310	21182	25514	32372	39565	40867	40043	37601	40754	40412	46139	46038	45132	49966	55450	53607	47899	48069	55980	60002	60364	54823	52135	51230	52382	55166	55688	55752	57180	54233	50684	46503	53132	54654	56875	56441	58576	60708	57845	51598	34830	20728	23931	29183	31567	30701	24853	18830	12752	10262	7100	6135	4607	5687	4581	2816	3180	3754	2952	3514
4243	3454	4173	3758	3958	5611	4264	4944	5098	4432	4535	3937	5410	4756	4862	4704	4804	4051	4995	4174	3691	4525	3568	2676	4461	3276	3241	4201	3095	2993	2872	3141	2721	3304	3364	2878	5193	6935	10232	10630	11162	7360	7861	8521	11808	17809	21158	16242	13750	8019	5662	12868	20950	26647	34154	36560	45456	51553	54765	54885	52734	53963	54204	52025	43445	40337	48418	54745	58615	57717	57718	59739	58764	59627	59361	61165	62310	62592	62532	60871	59761	59655	62946	63810	63285	61902	57056	53397	51770	46183	32394	26949	23571	29034	31956	27341	26238	20563	20592	19684	12372	8213	5936	6501	7271	7250	6846	7629	6065	9209	9120	10146	15187	17039	14962	7251	4758	6994	13166	14380	12814	16441	17635	25502	37440	46748	52756	53640	56176	59190	61010	61693	61844	59694	59885	62694	63051	60092	61396	62836	64655	64760	64004	63274	62244	63749	63768	63851	64197	63784	62134	62552	60610	60161	61174	60607	58942	54506	47448	41318	33100	23928	19236	10223	11116	10021	7933	8450	12684	10109	13281	14429	15586	10457	12351	15479	18683	20887	22330	19786	20796	22277	19209	17261	18917	17333	15897	15144	12141	11711	15575	17799	18605	17657	21905	29900	38018	38034	40959	39753	41212	41579	39921	43525	41875	41418	41927	49419	48980	44594	45656	52710	55466	54868	49856	43582	42337	44171	46075	49444	46764	47810	46115	46371	40717	45585	50408	50509	53242	58323	59806	57891	50905	33564	25023	26863	31630	33116	34822	29204	21085	11276	8547	9876	6991	3759	6255	4567	3848	3161	5505	4953	4395
3658	5699	5851	5556	6359	5636	5773	5103	4860	4649	4935	4903	5422	6359	4815	6175	6153	4450	4638	3346	5297	5108	3861	5532	3672	4535	2983	2982	3519	3213	3957	3764	5018	4865	5827	4666	5464	7588	11891	12885	12653	10848	9574	10061	14130	22084	23512	19857	17238	8831	8064	11265	19370	24480	29395	36629	45833	49678	53774	53783	49319	50329	53254	51183	45582	43317	49172	57983	58134	58559	57569	56547	58731	57573	59021	58275	61929	62750	62325	60998	58526	58278	62177	63560	62344	60722	55565	51981	48099	41488	32407	24693	20616	26348	27815	27849	25228	20699	21119	14308	13275	8486	6201	5090	6391	6610	5497	6858	6591	7621	8212	9872	16642	15534	12365	6708	5690	6728	9529	12762	15239	17751	22134	31646	41134	49059	53158	53955	56568	59707	61869	61666	61326	60548	62650	62742	62456	61027	61893	63562	64840	63891	64047	62467	62887	61915	63147	63577	63792	64384	63237	61227	60600	61013	61415	62075	56571	51837	45691	36629	27990	20169	14161	10370	7424	6862	6270	7644	11655	15085	13878	18468	15634	10975	10480	15835	20337	20607	21835	23675	22347	22010	19097	18796	19463	19580	16983	12403	11404	12261	18053	22071	20981	22248	27599	33964	41144	45251	43651	41461	42647	41797	41174	41534	41910	43566	46425	46687	46883	42253	45044	49321	57360	51385	48492	39485	41272	44354	47325	46454	44749	43267	41711	41777	39954	41271	43234	44990	50208	55472	60083	58473	48704	33375	21798	24379	30048	34191	33019	27042	20220	14000	9970	7671	4633	4755	6385	5734	3843	5081	5814	5810	4327
3861	3491	4441	4717	6534	5274	5853	4978	6110	4854	4703	5169	4229	3989	4999	4819	4751	4299	3106	4813	3429	3741	4049	3427	3901	3689	1781	3137	2700	3610	3436	2528	4102	4415	2826	3301	5615	9030	8715	12422	12038	9081	9627	7437	12097	20282	20154	19852	12263	4900	5890	11550	19273	22045	29252	37399	42882	48936	53013	52745	48238	49461	53484	51073	43943	38519	44957	52173	53252	55599	57066	54361	55741	56253	57520	58305	62429	62997	62815	61038	58256	58872	62349	63958	63555	61335	59401	54834	51519	41705	34352	25629	22407	24196	28896	27526	22413	23286	24042	19184	12652	9581	6245	7213	8822	6765	5717	8122	6942	6895	7659	10226	13501	14340	11706	6286	3284	5006	8842	13046	12179	14073	16715	26244	32928	46172	49016	54089	57435	58979	60884	62048	61109	61985	62652	63709	62678	60655	61813	63277	64957	64687	63506	62310	63073	63693	62880	63913	63850	64523	64408	63242	61835	59758	61887	62227	59593	56142	49081	40238	34266	27911	21136	13531	9885	8831	7872	8560	14344	18232	18577	20551	18165	13182	13805	16476	21050	21305	23154	23233	24974	21471	20430	20180	19523	22444	17126	16411	13533	13985	19231	22478	23876	27619	32441	37450	42932	44820	46866	46128	44926	44155	44168	45157	47266	44554	51522	51297	51759	44909	42678	51873	59720	56487	51786	45852	43767	46081	47950	52099	51975	48506	45884	43279	43270	42630	46077	46379	48882	55875	58751	57544	47148	29830	18488	23615	23837	29248	28435	27991	22156	15082	10863	7948	5314	5931	5009	5267	3685	3041	4014	4339	4470
